country_name,country_3_letter_code,year,medal_count,gold_count,silver_count,bronze_count,game_location,game_season,GDP,population,region,area_sqkm,coastline_coast_area_ratio,GDP_per_capita,host_country_status
Slovak Republic,SVK,2020,4,1,2,1,Japan,Summer,106728917483.0,5458827.0,EASTERN EUROPE                     ,48845,0.0,19551.621160186976,0
Slovenia,SLO,2020,5,3,1,1,Japan,Summer,53706800044.0,2102419.0,EASTERN EUROPE                     ,20273,0.23,25545.241002863844,0
South Africa,RSA,2020,3,1,2,0,Japan,Summer,337619569571.0,58801927.0,SUB-SAHARAN AFRICA                 ,1219912,0.23,5741.641248780844,0
Spain,ESP,2020,17,3,8,6,Japan,Summer,1276962685648.0,47365655.0,WESTERN EUROPE                     ,504782,0.98,26959.67543672731,0
Sweden,SWE,2020,9,3,6,0,Japan,Summer,547054174236.0,10353442.0,WESTERN EUROPE                     ,449964,0.72,52837.90397782689,0
Switzerland,SUI,2020,13,3,4,6,Japan,Summer,739913619797.0,8638167.0,WESTERN EUROPE                     ,41290,0.0,85656.32266625547,0
Syrian Arab Republic,SYR,2020,1,0,0,1,Japan,Summer,11159274040.0,20772595.0,NEAR EAST                          ,185180,0.1,537.2113614115136,0
Thailand,THA,2020,2,1,0,1,Japan,Summer,500457261548.0,71475664.0,ASIA (EX. NEAR EAST)         ,514000,0.63,7001.785412556643,0
Tunisia,TUN,2020,2,1,1,0,Japan,Summer,42538462678.0,12161723.0,NORTHERN AFRICA                    ,163610,0.7,3497.7332305628074,0
Turkiye,TUR,2020,13,2,2,9,Japan,Summer,720288811762.0,83384680.0,NEAR EAST                          ,780580,0.92,8638.143262791198,0
Turkmenistan,TKM,2020,1,0,1,0,Japan,Summer,45610571429.0,6250438.0,C.W. OF IND. STATES ,488100,0.0,7297.180042262638,0
Uganda,UGA,2020,4,2,1,1,Japan,Summer,37605430214.0,44404611.0,SUB-SAHARAN AFRICA                 ,236040,0.0,846.8811992069923,0
Ukraine,UKR,2020,19,1,6,12,Japan,Summer,156617719786.0,44132049.0,C.W. OF IND. STATES ,603700,0.46,3548.843149929431,0
United States,USA,2020,113,39,41,33,Japan,Summer,21060473613000.0,331511512.0,NORTHERN AMERICA                   ,9631420,0.21,63528.63430275085,0
Uzbekistan,UZB,2020,5,3,0,2,Japan,Summer,60224701296.0,34232050.0,C.W. OF IND. STATES ,447400,0.0,1759.3074705137437,0
Australia,AUS,2006,2,1,0,1,Italy,Winter,747907432137.0,20450966.0,OCEANIA                            ,7686850,0.34,36570.76306992051,0
Austria,AUT,2006,23,9,7,7,Italy,Winter,336280064332.0,8268641.0,WESTERN EUROPE                     ,83870,0.0,40669.3269585655,0
Belarus,BLR,2006,1,0,1,0,Italy,Winter,36961822468.0,9604924.0,C.W. OF IND. STATES ,207600,0.0,3848.216026279854,0
Bulgaria,BUL,2006,1,0,1,0,Italy,Winter,34380543845.0,7601022.0,EASTERN EUROPE                     ,110910,0.32,4523.147524767064,0
Canada,CAN,2006,24,7,10,7,Italy,Winter,1319264809591.0,32571174.0,NORTHERN AMERICA                   ,9984670,2.02,40504.060725321106,0
Croatia,CRO,2006,3,1,2,0,Italy,Winter,49532592593.0,4311159.0,EASTERN EUROPE                     ,56542,10.32,11489.391273437142,0
Czechia,CZE,2006,4,1,2,1,Italy,Winter,156264210926.0,10238905.0,EASTERN EUROPE                     ,78866,0.0,15261.808848309463,0
Estonia,EST,2006,3,3,0,0,Italy,Winter,17022870405.0,1346810.0,BALTICS                            ,45226,8.39,12639.400067567065,0
Finland,FIN,2006,9,0,6,3,Italy,Winter,217089269792.0,5266268.0,WESTERN EUROPE                     ,338145,0.37,41222.60200050586,0
France,FRA,2006,9,3,2,4,Italy,Winter,2320536221305.0,63628261.0,WESTERN EUROPE                     ,547030,0.63,36470.212839936015,0
Germany,GER,2006,29,11,12,6,Italy,Winter,2994703642024.0,82376451.0,WESTERN EUROPE                     ,357021,0.67,36353.88033436886,0
United Kingdom,GBR,2006,1,0,1,0,Italy,Winter,2709978165671.0,60846820.0,WESTERN EUROPE                     ,244820,5.08,44537.7123351886,0
Italy,ITA,2006,11,5,0,6,Italy,Winter,1949551719390.0,58143979.0,WESTERN EUROPE                     ,301230,2.52,33529.72660144226,1
Japan,JPN,2006,1,1,0,0,Italy,Winter,4601662661030.0,127854000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,35991.54239233814,0
Latvia,LAT,2006,1,0,0,1,Italy,Winter,21570076499.0,2218357.0,BALTICS                            ,64589,0.82,9723.446901918853,0
Netherlands,NED,2006,9,3,2,4,Italy,Winter,733955269899.0,16346101.0,WESTERN EUROPE                     ,41526,1.09,44900.93814414826,0
Norway,NOR,2006,19,2,8,9,Italy,Winter,346913357588.0,4660677.0,WESTERN EUROPE                     ,323802,7.77,74434.11280979136,0
China,CHN,2006,11,2,4,5,Italy,Winter,2752118542130.0,1311020000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,2099.2193422907353,0
Poland,POL,2006,2,0,1,1,Italy,Winter,344626630395.0,38141267.0,EASTERN EUROPE                     ,312685,0.16,9035.53178752557,0
"Korea, Rep.",KOR,2006,11,6,3,2,Italy,Winter,1053216892422.0,48438292.0,ASIA (EX. NEAR EAST)         ,98480,2.45,21743.477090852008,0
Russian Federation,RUS,2006,22,8,6,8,Italy,Winter,989932059221.0,143049637.0,C.W. OF IND. STATES ,17075200,0.22,6920.199729140172,0
Slovak Republic,SVK,2006,1,0,1,0,Italy,Winter,70767338922.0,5373054.0,EASTERN EUROPE                     ,48845,0.0,13170.784980385457,0
Sweden,SWE,2006,14,7,2,5,Italy,Winter,423090618043.0,9080505.0,WESTERN EUROPE                     ,449964,0.72,46593.29167739019,0
Switzerland,SUI,2006,14,5,4,5,Italy,Winter,441619409123.0,7483934.0,WESTERN EUROPE                     ,41290,0.0,59008.99301396832,0
Ukraine,UKR,2006,2,0,0,2,Italy,Winter,111884752475.0,46787786.0,C.W. OF IND. STATES ,603700,0.46,2391.3239338788117,0
United States,USA,2006,25,9,9,7,Italy,Winter,13815586948000.0,298379912.0,NORTHERN AMERICA                   ,9631420,0.21,46302.000880005624,0
Australia,AUS,2010,3,2,1,0,Canada,Winter,1148569537285.0,22031750.0,OCEANIA                            ,7686850,0.34,52132.46960795216,0
Austria,AUT,2010,16,4,6,6,Canada,Winter,392275107259.0,8363404.0,WESTERN EUROPE                     ,83870,0.0,46903.76158547405,0
Belarus,BLR,2010,3,1,1,1,Canada,Winter,57231904543.0,9483836.0,C.W. OF IND. STATES ,207600,0.0,6034.67885178529,0
Canada,CAN,2010,26,14,7,5,Canada,Winter,1617343367486.0,34004889.0,NORTHERN AMERICA                   ,9984670,2.02,47562.08342529805,1
Croatia,CRO,2010,3,0,2,1,Canada,Winter,58693611581.0,4295427.0,EASTERN EUROPE                     ,56542,10.32,13664.208839074672,0
Czechia,CZE,2010,6,2,0,4,Canada,Winter,209069940963.0,10474410.0,EASTERN EUROPE                     ,78866,0.0,19960.0684871988,0
Estonia,EST,2010,1,0,1,0,Canada,Winter,19523477326.0,1331475.0,BALTICS                            ,45226,8.39,14663.04461292927,0
Finland,FIN,2010,5,0,1,4,Canada,Winter,249424310817.0,5363352.0,WESTERN EUROPE                     ,338145,0.37,46505.30317924313,0
France,FRA,2010,11,2,3,6,Canada,Winter,2645187882117.0,65030575.0,WESTERN EUROPE                     ,547030,0.63,40676.06479132316,0
Germany,GER,2010,30,10,13,7,Canada,Winter,3399667820000.0,81776930.0,WESTERN EUROPE                     ,357021,0.67,41572.45594815066,0
United Kingdom,GBR,2010,1,1,0,0,Canada,Winter,2491397494468.0,62766365.0,WESTERN EUROPE                     ,244820,5.08,39693.193870124545,0
Italy,ITA,2010,5,1,1,3,Canada,Winter,2136099955237.0,59277417.0,WESTERN EUROPE                     ,301230,2.52,36035.6449950746,0
Japan,JPN,2010,5,0,3,2,Canada,Winter,5759071769013.0,128070000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,44968.15623497306,0
Kazakhstan,KAZ,2010,1,0,1,0,Canada,Winter,148047348241.0,16321872.0,C.W. OF IND. STATES ,2717300,0.0,9070.488252879326,0
Latvia,LAT,2010,2,0,2,0,Canada,Winter,23956163077.0,2097555.0,BALTICS                            ,64589,0.82,11420.994003494545,0
Netherlands,NED,2010,8,4,1,3,Canada,Winter,847380859017.0,16615394.0,WESTERN EUROPE                     ,41526,1.09,50999.74511690785,0
Norway,NOR,2010,23,9,8,6,Canada,Winter,431052143940.0,4889252.0,WESTERN EUROPE                     ,323802,7.77,88163.20859305268,0
China,CHN,2010,11,5,2,4,Canada,Winter,6087191720867.0,1337705000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,4550.473924271047,0
Poland,POL,2010,6,1,3,2,Canada,Winter,475696613936.0,38042794.0,EASTERN EUROPE                     ,312685,0.16,12504.25018561991,0
"Korea, Rep.",KOR,2010,14,6,6,2,Canada,Winter,1144066965324.0,49554112.0,ASIA (EX. NEAR EAST)         ,98480,2.45,23087.225643837588,0
Russian Federation,RUS,2010,15,3,5,7,Canada,Winter,1524916698233.0,142849468.0,C.W. OF IND. STATES ,17075200,0.22,10674.990390814755,0
Slovak Republic,SVK,2010,3,1,1,1,Canada,Winter,91162836320.0,5391428.0,EASTERN EUROPE                     ,48845,0.0,16908.847956422676,0
Slovenia,SLO,2010,3,0,2,1,Canada,Winter,48208240226.0,2048583.0,EASTERN EUROPE                     ,20273,0.23,23532.480854327114,0
Sweden,SWE,2010,11,5,2,4,Canada,Winter,495812558843.0,9378126.0,WESTERN EUROPE                     ,449964,0.72,52869.044289125566,0
Switzerland,SUI,2010,9,6,0,3,Canada,Winter,598851028907.0,7824909.0,WESTERN EUROPE                     ,41290,0.0,76531.3729408227,0
United States,USA,2010,37,9,15,13,Canada,Winter,15048964444000.0,309327143.0,NORTHERN AMERICA                   ,9631420,0.21,48650.643128333555,0
